UserID,SessionTime,ProductID,Category,NotificationType,NotificationTime,Response,UserType,DeviceType,OS,DiscountOffered,UrgencyWordUsed,EmojiUsed,DayOfWeek,HourOfDay,IsWeekend,TimeDelayMin,NotificationTextLength
9174,2024-02-08 22:38:00,393,Electronics,Discount,2024-02-08 21:11:00,Yes,New,Desktop,Android,10,Exclusive,True,Thursday,21,False,87,39
6774,2024-01-26 05:40:00,475,Clothing,Discount,2024-01-26 03:45:00,No,Loyal,Desktop,Android,20,Hurry,False,Friday,3,False,115,45
8264,2024-03-03 03:34:00,653,Electronics,Discount,2024-03-03 01:24:00,Yes,Returning,Mobile,Android,10,Exclusive,True,Sunday,1,True,130,70
1007,2024-01-12 00:24:00,607,Electronics,Reminder,2024-01-11 23:11:00,Yes,Returning,Desktop,Android,10,,False,Thursday,23,False,73,123
3822,2024-03-22 10:10:00,947,Books,Reminder,2024-03-22 09:59:00,No,New,Tablet,Android,20,Exclusive,False,Friday,9,False,11,27
3307,2024-02-01 17:22:00,465,Books,Urgent,2024-02-01 15:42:00,Yes,Loyal,Desktop,iOS,50,Limited Time,True,Thursday,15,False,100,40
1923,2024-01-30 12:36:00,201,Grocery,Discount,2024-01-30 12:33:00,No,New,Mobile,Android,0,,True,Tuesday,12,False,3,145
1645,2024-01-05 02:35:00,310,Electronics,Urgent,2024-01-05 02:27:00,No,Loyal,Mobile,Android,10,Hurry,True,Friday,2,False,8,95
4831,2024-01-30 17:55:00,317,Food,Reminder,2024-01-30 15:20:00,Yes,Loyal,Desktop,Android,0,Exclusive,True,Tuesday,15,False,155,42
7763,2024-02-17 22:24:00,750,Books,Discount,2024-02-17 21:16:00,Yes,Loyal,Tablet,iOS,10,,False,Saturday,21,True,68,66
7144,2024-02-08 07:35:00,858,Books,Urgent,2024-02-08 05:08:00,No,New,Desktop,Android,0,Limited Time,True,Thursday,5,False,147,65
5646,2024-01-14 05:35:00,492,Books,Urgent,2024-01-14 03:11:00,No,New,Mobile,iOS,20,Exclusive,True,Sunday,3,True,144,110
5596,2024-02-15 06:52:00,939,Books,Discount,2024-02-15 05:13:00,No,New,Mobile,Android,20,Hurry,False,Thursday,5,False,99,121
8789,2024-03-27 23:09:00,998,Grocery,Discount,2024-03-27 21:47:00,No,New,Desktop,iOS,30,Exclusive,False,Wednesday,21,False,82,138
1933,2024-01-19 17:12:00,536,Clothing,Urgent,2024-01-19 14:51:00,Yes,New,Mobile,iOS,10,Hurry,True,Friday,14,False,141,72
6827,2024-02-28 14:09:00,167,Electronics,Urgent,2024-02-28 13:29:00,No,Returning,Tablet,Android,50,Exclusive,True,Wednesday,13,False,40,35
6154,2024-03-02 19:24:00,878,Grocery,Reminder,2024-03-02 16:47:00,Yes,New,Mobile,Android,20,Limited Time,True,Saturday,16,True,157,87
8468,2024-02-04 17:37:00,442,Electronics,New Arrival,2024-02-04 16:33:00,Yes,Loyal,Mobile,Android,30,Limited Time,False,Sunday,16,True,64,40
2846,2024-02-20 07:55:00,554,Electronics,Urgent,2024-02-20 05:19:00,Yes,Loyal,Desktop,iOS,10,,False,Tuesday,5,False,156,110
5005,2024-02-24 09:11:00,361,Food,New Arrival,2024-02-24 08:00:00,Yes,Returning,Tablet,Android,0,,False,Saturday,8,True,71,112
7892,2024-02-09 16:29:00,951,Food,Reminder,2024-02-09 13:34:00,Yes,Loyal,Mobile,iOS,30,,False,Friday,13,False,175,116
1703,2024-03-30 09:16:00,417,Grocery,Discount,2024-03-30 06:20:00,Yes,New,Mobile,Android,20,,True,Saturday,6,True,176,70
6670,2024-02-28 07:34:00,496,Books,New Arrival,2024-02-28 06:54:00,No,New,Tablet,Android,10,,True,Wednesday,6,False,40,95
7588,2024-03-12 09:40:00,339,Food,Reminder,2024-03-12 07:52:00,No,Loyal,Mobile,iOS,30,Hurry,True,Tuesday,7,False,108,103
1989,2024-03-22 18:08:00,772,Electronics,New Arrival,2024-03-22 17:01:00,Yes,Returning,Mobile,Android,20,Exclusive,True,Friday,17,False,67,60
1201,2024-02-08 03:12:00,549,Books,Discount,2024-02-08 01:28:00,Yes,Returning,Desktop,iOS,0,Exclusive,False,Thursday,1,False,104,22
2628,2024-03-24 07:22:00,777,Books,Urgent,2024-03-24 05:26:00,No,Loyal,Mobile,iOS,20,Exclusive,True,Sunday,5,True,116,74
5669,2024-02-14 16:05:00,148,Food,Discount,2024-02-14 14:25:00,No,New,Mobile,iOS,30,,True,Wednesday,14,False,100,138
4259,2024-03-13 22:38:00,463,Grocery,Urgent,2024-03-13 20:37:00,No,Loyal,Desktop,Android,20,,True,Wednesday,20,False,121,67
5000,2024-02-01 23:38:00,778,Grocery,Urgent,2024-02-01 21:35:00,Yes,Returning,Mobile,iOS,30,Exclusive,False,Thursday,21,False,123,38
3011,2024-01-29 12:24:00,518,Books,Discount,2024-01-29 09:59:00,Yes,Returning,Mobile,Android,20,Limited Time,False,Monday,9,False,145,135
2054,2024-02-25 12:41:00,487,Food,Reminder,2024-02-25 11:37:00,No,New,Desktop,Android,50,,False,Sunday,11,True,64,126
3309,2024-03-04 10:39:00,926,Clothing,Discount,2024-03-04 09:50:00,Yes,New,Tablet,Android,10,,True,Monday,9,False,49,54
7139,2024-03-27 05:20:00,300,Food,Reminder,2024-03-27 05:03:00,Yes,Loyal,Mobile,Android,50,Hurry,False,Wednesday,5,False,17,88
9556,2024-02-06 11:08:00,953,Clothing,Discount,2024-02-06 08:48:00,No,Returning,Tablet,iOS,30,Hurry,True,Tuesday,8,False,140,104
1138,2024-02-15 12:03:00,458,Electronics,Discount,2024-02-15 11:20:00,Yes,Returning,Mobile,Android,0,Hurry,True,Thursday,11,False,43,36
7905,2024-03-22 09:52:00,886,Clothing,Discount,2024-03-22 07:21:00,Yes,New,Mobile,Android,20,Exclusive,True,Friday,7,False,151,83
4211,2024-01-11 22:30:00,345,Clothing,New Arrival,2024-01-11 21:44:00,No,New,Mobile,iOS,10,Hurry,False,Thursday,21,False,46,31
5761,2024-03-10 19:16:00,403,Electronics,Urgent,2024-03-10 16:50:00,No,Returning,Desktop,iOS,20,Exclusive,True,Sunday,16,True,146,101
1364,2024-02-20 14:49:00,262,Food,Urgent,2024-02-20 14:46:00,No,Returning,Mobile,Android,30,Exclusive,True,Tuesday,14,False,3,57
8661,2024-03-07 07:06:00,800,Grocery,Urgent,2024-03-07 04:12:00,No,New,Desktop,iOS,20,,False,Thursday,4,False,174,40
4735,2024-03-20 13:49:00,646,Food,New Arrival,2024-03-20 11:01:00,Yes,Loyal,Tablet,Android,0,Hurry,True,Wednesday,11,False,168,86
7144,2024-03-05 04:00:00,648,Clothing,Urgent,2024-03-05 03:24:00,No,Loyal,Mobile,Android,30,Exclusive,False,Tuesday,3,False,36,123
8427,2024-01-23 11:26:00,513,Books,Discount,2024-01-23 08:33:00,Yes,Returning,Mobile,Android,20,Limited Time,True,Tuesday,8,False,173,102
8913,2024-01-16 04:03:00,479,Electronics,New Arrival,2024-01-16 01:39:00,Yes,Returning,Desktop,Android,10,Exclusive,True,Tuesday,1,False,144,139
3368,2024-02-24 22:20:00,332,Clothing,Reminder,2024-02-24 21:28:00,No,Returning,Mobile,Android,0,Limited Time,True,Saturday,21,True,52,42
9851,2024-02-01 10:02:00,259,Grocery,New Arrival,2024-02-01 09:09:00,Yes,New,Mobile,iOS,10,Hurry,True,Thursday,9,False,53,23
7046,2024-03-17 22:18:00,389,Grocery,Urgent,2024-03-17 22:07:00,No,New,Mobile,Android,0,Limited Time,False,Sunday,22,True,11,112
7352,2024-01-26 18:08:00,442,Grocery,Urgent,2024-01-26 17:31:00,Yes,New,Mobile,iOS,10,Exclusive,True,Friday,17,False,37,84
5523,2024-01-19 11:07:00,551,Electronics,New Arrival,2024-01-19 08:26:00,No,Returning,Mobile,iOS,10,,True,Friday,8,False,161,79
7318,2024-03-30 02:11:00,122,Clothing,Reminder,2024-03-29 23:54:00,No,New,Desktop,Android,20,Limited Time,False,Friday,23,False,137,40
2316,2024-03-24 20:37:00,909,Food,Reminder,2024-03-24 18:18:00,Yes,Returning,Mobile,Android,20,Hurry,False,Sunday,18,True,139,124
5424,2024-03-11 10:32:00,265,Books,New Arrival,2024-03-11 08:12:00,No,New,Mobile,Android,20,Hurry,True,Monday,8,False,140,27
7469,2024-01-07 03:19:00,248,Electronics,Urgent,2024-01-07 03:17:00,Yes,Returning,Mobile,iOS,0,Limited Time,True,Sunday,3,True,2,68
8982,2024-02-23 10:35:00,152,Grocery,New Arrival,2024-02-23 09:52:00,Yes,Loyal,Tablet,iOS,30,Hurry,False,Friday,9,False,43,130
8703,2024-01-17 13:48:00,640,Books,Reminder,2024-01-17 11:53:00,No,Returning,Tablet,Android,10,,False,Wednesday,11,False,115,123
6818,2024-02-27 14:15:00,274,Food,New Arrival,2024-02-27 11:26:00,Yes,Returning,Mobile,Android,30,Hurry,True,Tuesday,11,False,169,76
7516,2024-01-12 15:57:00,583,Clothing,Discount,2024-01-12 15:15:00,No,Returning,Desktop,iOS,30,Limited Time,False,Friday,15,False,42,64
9680,2024-03-26 06:15:00,256,Grocery,New Arrival,2024-03-26 03:39:00,Yes,Loyal,Desktop,iOS,0,Hurry,False,Tuesday,3,False,156,138
7683,2024-01-06 02:28:00,377,Food,Reminder,2024-01-05 23:31:00,Yes,New,Tablet,Android,20,Hurry,True,Friday,23,False,177,64
6102,2024-03-23 11:55:00,962,Electronics,Discount,2024-03-23 10:12:00,Yes,Returning,Tablet,iOS,30,Limited Time,True,Saturday,10,True,103,45
3295,2024-01-05 21:35:00,665,Food,New Arrival,2024-01-05 19:51:00,Yes,Loyal,Mobile,iOS,20,Limited Time,False,Friday,19,False,104,57
2932,2024-03-02 22:34:00,322,Books,New Arrival,2024-03-02 21:17:00,No,Returning,Mobile,Android,20,Limited Time,False,Saturday,21,True,77,94
3743,2024-03-17 18:44:00,931,Books,New Arrival,2024-03-17 17:10:00,Yes,New,Mobile,Android,50,Exclusive,True,Sunday,17,True,94,121
1882,2024-03-22 06:50:00,896,Books,Reminder,2024-03-22 05:03:00,No,Loyal,Mobile,iOS,50,Exclusive,False,Friday,5,False,107,125
7976,2024-01-08 05:19:00,526,Food,Discount,2024-01-08 03:46:00,No,Loyal,Mobile,iOS,20,Limited Time,False,Monday,3,False,93,55
5967,2024-01-28 12:31:00,421,Books,New Arrival,2024-01-28 09:42:00,Yes,New,Desktop,iOS,20,Hurry,False,Sunday,9,True,169,28
7689,2024-02-24 02:28:00,598,Food,Urgent,2024-02-23 23:54:00,Yes,Returning,Desktop,iOS,0,Hurry,True,Friday,23,False,154,118
9307,2024-03-30 13:33:00,960,Electronics,Reminder,2024-03-30 13:16:00,Yes,Returning,Tablet,Android,0,Limited Time,False,Saturday,13,True,17,135
5200,2024-03-27 10:38:00,989,Food,Reminder,2024-03-27 09:58:00,Yes,Returning,Mobile,Android,20,,True,Wednesday,9,False,40,75
2132,2024-02-20 21:49:00,799,Grocery,Urgent,2024-02-20 20:34:00,Yes,Loyal,Desktop,iOS,30,Hurry,False,Tuesday,20,False,75,128
1614,2024-01-08 11:13:00,657,Electronics,New Arrival,2024-01-08 08:47:00,Yes,New,Desktop,Android,20,Exclusive,True,Monday,8,False,146,43
4075,2024-01-27 07:58:00,934,Grocery,Reminder,2024-01-27 07:35:00,Yes,New,Desktop,Android,0,Hurry,True,Saturday,7,True,23,81
7534,2024-02-10 22:45:00,714,Clothing,Reminder,2024-02-10 21:05:00,Yes,Loyal,Tablet,Android,0,,False,Saturday,21,True,100,106
7680,2024-02-27 19:09:00,211,Books,Discount,2024-02-27 17:29:00,Yes,Returning,Desktop,Android,30,Exclusive,False,Tuesday,17,False,100,41
4273,2024-03-25 21:35:00,131,Books,New Arrival,2024-03-25 21:20:00,No,Returning,Desktop,iOS,0,Limited Time,True,Monday,21,False,15,87
6754,2024-02-17 22:18:00,968,Food,Reminder,2024-02-17 19:46:00,No,New,Mobile,Android,20,Hurry,False,Saturday,19,True,152,34
1166,2024-02-08 07:30:00,608,Food,Reminder,2024-02-08 05:00:00,Yes,New,Mobile,Android,10,,False,Thursday,5,False,150,22
1174,2024-03-21 18:02:00,208,Food,Reminder,2024-03-21 16:11:00,Yes,New,Tablet,Android,0,,True,Thursday,16,False,111,97
5796,2024-02-27 02:54:00,858,Electronics,Urgent,2024-02-27 00:13:00,No,Loyal,Mobile,Android,50,Exclusive,True,Tuesday,0,False,161,46
2855,2024-03-20 05:51:00,582,Books,Urgent,2024-03-20 05:39:00,Yes,Loyal,Mobile,iOS,20,,True,Wednesday,5,False,12,21
4277,2024-01-22 20:07:00,474,Books,New Arrival,2024-01-22 18:56:00,No,Loyal,Tablet,iOS,20,,True,Monday,18,False,71,132
1139,2024-01-12 22:22:00,500,Food,Reminder,2024-01-12 20:10:00,No,Returning,Tablet,iOS,30,Hurry,False,Friday,20,False,132,131
3606,2024-01-19 23:06:00,778,Electronics,Reminder,2024-01-19 21:04:00,No,Returning,Desktop,Android,0,Exclusive,False,Friday,21,False,122,73
3761,2024-01-21 00:19:00,460,Food,Urgent,2024-01-20 23:17:00,Yes,Returning,Mobile,iOS,50,Limited Time,False,Saturday,23,True,62,81
4802,2024-02-10 07:05:00,788,Electronics,Discount,2024-02-10 04:17:00,Yes,New,Mobile,Android,10,,False,Saturday,4,True,168,93
2518,2024-02-08 00:15:00,329,Electronics,Discount,2024-02-07 21:25:00,Yes,Returning,Desktop,iOS,0,Hurry,False,Wednesday,21,False,170,72
2742,2024-02-03 23:15:00,382,Grocery,Reminder,2024-02-03 21:02:00,No,Returning,Mobile,Android,10,,False,Saturday,21,True,133,84
5757,2024-03-23 11:10:00,659,Clothing,Discount,2024-03-23 09:52:00,No,Returning,Tablet,Android,0,Limited Time,True,Saturday,9,True,78,64
8331,2024-03-08 09:04:00,182,Food,New Arrival,2024-03-08 06:48:00,Yes,Loyal,Tablet,iOS,20,,False,Friday,6,False,136,93
2779,2024-01-28 00:31:00,606,Clothing,Discount,2024-01-27 21:49:00,No,Loyal,Mobile,Android,30,Hurry,True,Saturday,21,True,162,111
5017,2024-01-17 11:36:00,311,Clothing,Urgent,2024-01-17 10:56:00,No,Loyal,Desktop,iOS,50,,True,Wednesday,10,False,40,129
9252,2024-03-09 11:20:00,929,Grocery,Reminder,2024-03-09 10:47:00,No,New,Desktop,iOS,30,Exclusive,True,Saturday,10,True,33,82
2993,2024-03-18 01:55:00,969,Food,Discount,2024-03-17 23:45:00,No,Returning,Desktop,iOS,10,Limited Time,True,Sunday,23,True,130,126
3912,2024-03-29 07:15:00,793,Clothing,Reminder,2024-03-29 06:48:00,Yes,Loyal,Tablet,Android,30,Exclusive,False,Friday,6,False,27,133
9033,2024-02-06 14:44:00,162,Books,New Arrival,2024-02-06 14:27:00,Yes,Returning,Desktop,Android,20,,False,Tuesday,14,False,17,148
9312,2024-02-24 04:58:00,484,Clothing,Urgent,2024-02-24 02:13:00,Yes,Loyal,Mobile,iOS,30,Limited Time,True,Saturday,2,True,165,103
1195,2024-03-23 03:11:00,239,Electronics,Discount,2024-03-23 02:03:00,Yes,Returning,Mobile,Android,10,,False,Saturday,2,True,68,74
7121,2024-02-16 00:43:00,276,Grocery,New Arrival,2024-02-15 22:31:00,No,Loyal,Mobile,Android,10,Exclusive,True,Thursday,22,False,132,54
1086,2024-02-08 23:37:00,564,Electronics,Discount,2024-02-08 21:40:00,Yes,Returning,Desktop,iOS,10,Exclusive,True,Thursday,21,False,117,106
7038,2024-01-13 15:42:00,144,Food,Discount,2024-01-13 13:51:00,Yes,Loyal,Tablet,iOS,20,Hurry,False,Saturday,13,True,111,52
8081,2024-01-30 19:21:00,598,Grocery,New Arrival,2024-01-30 16:42:00,No,Returning,Tablet,Android,10,Exclusive,False,Tuesday,16,False,159,66
5507,2024-01-19 23:19:00,763,Books,Reminder,2024-01-19 21:14:00,Yes,Loyal,Mobile,Android,20,,True,Friday,21,False,125,117
5188,2024-01-13 23:41:00,338,Clothing,Urgent,2024-01-13 21:00:00,No,New,Mobile,Android,0,Hurry,True,Saturday,21,True,161,90
6126,2024-01-13 05:13:00,413,Food,Discount,2024-01-13 04:25:00,Yes,New,Mobile,Android,0,Limited Time,True,Saturday,4,True,48,48
7811,2024-02-01 16:17:00,172,Food,Reminder,2024-02-01 15:24:00,No,Loyal,Desktop,iOS,10,Limited Time,True,Thursday,15,False,53,102
5994,2024-01-19 04:32:00,238,Clothing,New Arrival,2024-01-19 01:40:00,Yes,Loyal,Desktop,iOS,10,,False,Friday,1,False,172,41
4406,2024-01-06 13:29:00,831,Electronics,Reminder,2024-01-06 11:46:00,No,Returning,Mobile,Android,50,,False,Saturday,11,True,103,142
6626,2024-03-07 19:05:00,671,Electronics,Discount,2024-03-07 18:02:00,No,Loyal,Desktop,iOS,10,Hurry,False,Thursday,18,False,63,68
6255,2024-01-09 02:42:00,300,Grocery,New Arrival,2024-01-09 01:55:00,No,Loyal,Desktop,iOS,20,Limited Time,True,Tuesday,1,False,47,63
3942,2024-01-29 06:35:00,319,Clothing,New Arrival,2024-01-29 06:27:00,No,Loyal,Desktop,Android,20,,False,Monday,6,False,8,81
7410,2024-02-11 11:53:00,153,Books,Reminder,2024-02-11 11:41:00,Yes,New,Tablet,iOS,50,,True,Sunday,11,True,12,99
1370,2024-03-21 04:08:00,957,Grocery,New Arrival,2024-03-21 01:49:00,No,New,Tablet,Android,10,Hurry,True,Thursday,1,False,139,80
1922,2024-01-01 15:06:00,967,Grocery,Discount,2024-01-01 12:31:00,No,Loyal,Desktop,Android,0,,False,Monday,12,False,155,120
9960,2024-03-24 11:59:00,776,Clothing,Reminder,2024-03-24 11:32:00,No,Loyal,Tablet,iOS,30,Limited Time,False,Sunday,11,True,27,129
5172,2024-02-29 02:15:00,329,Grocery,New Arrival,2024-02-28 23:39:00,No,Loyal,Mobile,iOS,50,Exclusive,False,Wednesday,23,False,156,62
8002,2024-03-01 10:50:00,774,Clothing,Reminder,2024-03-01 09:02:00,Yes,New,Desktop,Android,30,Exclusive,False,Friday,9,False,108,67
1919,2024-02-05 00:15:00,213,Food,Urgent,2024-02-04 21:37:00,Yes,New,Desktop,iOS,20,,True,Sunday,21,True,158,104
6660,2024-01-10 19:31:00,482,Books,Discount,2024-01-10 18:24:00,No,New,Mobile,iOS,20,Exclusive,False,Wednesday,18,False,67,129
6780,2024-02-24 07:10:00,879,Grocery,Urgent,2024-02-24 04:58:00,No,Returning,Tablet,Android,20,,True,Saturday,4,True,132,74
4716,2024-02-23 19:09:00,442,Food,Discount,2024-02-23 17:55:00,No,Returning,Tablet,iOS,0,,True,Friday,17,False,74,23
8086,2024-03-05 17:08:00,820,Clothing,New Arrival,2024-03-05 14:39:00,Yes,New,Mobile,Android,0,Exclusive,False,Tuesday,14,False,149,59
4255,2024-01-20 07:37:00,189,Clothing,Reminder,2024-01-20 05:02:00,Yes,Loyal,Tablet,iOS,0,Exclusive,False,Saturday,5,True,155,127
8175,2024-02-09 12:48:00,128,Grocery,New Arrival,2024-02-09 10:21:00,No,Returning,Desktop,iOS,20,Exclusive,True,Friday,10,False,147,64
8382,2024-02-28 17:50:00,187,Food,Discount,2024-02-28 14:55:00,Yes,New,Mobile,Android,20,Limited Time,False,Wednesday,14,False,175,114
4856,2024-01-20 08:50:00,163,Grocery,New Arrival,2024-01-20 06:52:00,Yes,Returning,Tablet,iOS,20,Hurry,False,Saturday,6,True,118,39
7628,2024-02-19 07:40:00,183,Books,Reminder,2024-02-19 05:23:00,No,Loyal,Desktop,iOS,10,,False,Monday,5,False,137,112
8587,2024-02-25 10:05:00,736,Clothing,Urgent,2024-02-25 09:38:00,No,New,Desktop,iOS,10,Exclusive,False,Sunday,9,True,27,146
8542,2024-03-27 21:31:00,110,Electronics,New Arrival,2024-03-27 21:01:00,No,New,Tablet,iOS,20,Hurry,False,Wednesday,21,False,30,118
4216,2024-02-13 17:25:00,164,Grocery,Reminder,2024-02-13 15:59:00,No,New,Tablet,Android,0,Limited Time,False,Tuesday,15,False,86,37
3153,2024-03-16 09:38:00,370,Clothing,Reminder,2024-03-16 07:16:00,No,Loyal,Tablet,Android,20,Limited Time,False,Saturday,7,True,142,95
1226,2024-02-13 06:28:00,147,Grocery,Urgent,2024-02-13 05:18:00,Yes,Returning,Mobile,iOS,0,Limited Time,True,Tuesday,5,False,70,100
1269,2024-01-06 19:41:00,706,Electronics,Urgent,2024-01-06 18:12:00,Yes,Returning,Desktop,iOS,0,,False,Saturday,18,True,89,72
7855,2024-03-07 05:13:00,346,Food,New Arrival,2024-03-07 02:44:00,Yes,Loyal,Desktop,iOS,0,Limited Time,True,Thursday,2,False,149,50
5820,2024-03-09 21:30:00,861,Electronics,Discount,2024-03-09 19:24:00,Yes,Loyal,Mobile,Android,20,Limited Time,False,Saturday,19,True,126,100
1910,2024-02-23 05:40:00,372,Grocery,Urgent,2024-02-23 03:32:00,No,New,Tablet,iOS,10,Hurry,True,Friday,3,False,128,32
6592,2024-02-08 07:23:00,800,Grocery,New Arrival,2024-02-08 04:48:00,Yes,Returning,Desktop,Android,30,Limited Time,False,Thursday,4,False,155,113
2647,2024-03-22 14:15:00,666,Food,Urgent,2024-03-22 12:42:00,Yes,Returning,Tablet,iOS,20,Exclusive,False,Friday,12,False,93,76
4072,2024-02-21 10:43:00,143,Books,Discount,2024-02-21 08:53:00,Yes,New,Desktop,iOS,30,Hurry,True,Wednesday,8,False,110,91
4303,2024-01-27 12:46:00,141,Books,Discount,2024-01-27 11:00:00,Yes,Returning,Mobile,iOS,20,Limited Time,True,Saturday,11,True,106,75
9100,2024-01-06 23:30:00,592,Books,New Arrival,2024-01-06 21:49:00,Yes,New,Desktop,Android,10,Limited Time,True,Saturday,21,True,101,82
2051,2024-03-23 06:43:00,649,Clothing,Discount,2024-03-23 06:27:00,Yes,Returning,Mobile,Android,10,Limited Time,False,Saturday,6,True,16,77
6305,2024-02-01 18:02:00,351,Books,New Arrival,2024-02-01 16:40:00,Yes,Returning,Mobile,iOS,10,,True,Thursday,16,False,82,133
1183,2024-01-04 08:17:00,687,Clothing,Reminder,2024-01-04 05:43:00,No,New,Tablet,iOS,20,Hurry,False,Thursday,5,False,154,123
6314,2024-01-10 20:33:00,382,Food,Discount,2024-01-10 18:02:00,Yes,Loyal,Tablet,Android,20,Exclusive,False,Wednesday,18,False,151,103
3230,2024-01-12 23:29:00,467,Food,New Arrival,2024-01-12 22:03:00,Yes,New,Tablet,Android,20,Limited Time,False,Friday,22,False,86,135
6043,2024-02-07 16:46:00,401,Food,Reminder,2024-02-07 14:57:00,Yes,Returning,Tablet,Android,0,,True,Wednesday,14,False,109,110
9383,2024-01-18 22:10:00,651,Grocery,New Arrival,2024-01-18 20:27:00,Yes,New,Desktop,Android,30,Limited Time,False,Thursday,20,False,103,74
4932,2024-02-07 01:39:00,296,Food,Discount,2024-02-06 23:58:00,Yes,Loyal,Desktop,iOS,30,,False,Tuesday,23,False,101,109
3504,2024-03-17 09:54:00,714,Grocery,Reminder,2024-03-17 07:53:00,Yes,New,Desktop,iOS,0,Limited Time,True,Sunday,7,True,121,41
4904,2024-02-09 06:54:00,860,Grocery,New Arrival,2024-02-09 04:46:00,No,Loyal,Tablet,iOS,30,,False,Friday,4,False,128,36
9848,2024-01-17 23:45:00,265,Food,Urgent,2024-01-17 21:25:00,Yes,Loyal,Tablet,iOS,10,Limited Time,True,Wednesday,21,False,140,73
2015,2024-01-27 15:26:00,774,Electronics,New Arrival,2024-01-27 12:48:00,No,New,Desktop,Android,20,Exclusive,True,Saturday,12,True,158,39
7928,2024-01-06 08:23:00,348,Clothing,Discount,2024-01-06 05:58:00,Yes,New,Desktop,Android,50,,True,Saturday,5,True,145,100
9095,2024-02-04 19:58:00,221,Electronics,Urgent,2024-02-04 18:19:00,Yes,Returning,Desktop,Android,50,Exclusive,False,Sunday,18,True,99,77
1807,2024-01-14 05:54:00,286,Electronics,Urgent,2024-01-14 04:47:00,Yes,Returning,Mobile,iOS,20,Hurry,False,Sunday,4,True,67,43
1961,2024-01-15 11:14:00,875,Electronics,Discount,2024-01-15 10:30:00,Yes,Returning,Desktop,iOS,30,Hurry,False,Monday,10,False,44,136
7316,2024-02-08 03:47:00,762,Clothing,New Arrival,2024-02-08 01:42:00,Yes,Loyal,Tablet,iOS,10,Exclusive,False,Thursday,1,False,125,51
1607,2024-01-18 16:40:00,556,Clothing,New Arrival,2024-01-18 14:39:00,Yes,Returning,Desktop,Android,10,Exclusive,True,Thursday,14,False,121,115
1725,2024-01-04 03:56:00,603,Books,New Arrival,2024-01-04 03:16:00,Yes,Returning,Desktop,Android,20,Hurry,True,Thursday,3,False,40,79
2814,2024-03-16 22:30:00,813,Books,Reminder,2024-03-16 22:13:00,Yes,Returning,Desktop,iOS,30,Hurry,True,Saturday,22,True,17,131
7782,2024-01-25 10:10:00,124,Books,Urgent,2024-01-25 09:13:00,Yes,New,Desktop,Android,30,Hurry,True,Thursday,9,False,57,145
7197,2024-03-04 03:11:00,430,Food,Discount,2024-03-04 01:11:00,Yes,New,Tablet,iOS,0,,True,Monday,1,False,120,67
6877,2024-02-11 13:15:00,741,Grocery,Discount,2024-02-11 11:59:00,Yes,Returning,Desktop,Android,10,Hurry,True,Sunday,11,True,76,143
1464,2024-01-12 12:58:00,475,Electronics,Reminder,2024-01-12 12:42:00,Yes,New,Tablet,Android,20,Limited Time,False,Friday,12,False,16,33
4195,2024-03-14 09:43:00,480,Clothing,Reminder,2024-03-14 06:44:00,Yes,Returning,Tablet,iOS,0,Hurry,True,Thursday,6,False,179,83
5933,2024-02-06 23:19:00,930,Electronics,New Arrival,2024-02-06 22:51:00,Yes,Returning,Mobile,iOS,0,Limited Time,True,Tuesday,22,False,28,53
